ts_rise_time,ts_decay_time,ts_asymmetry,ts_n_peaks,ts_peak_prominence,ts_slope,ts_r_squared,ts_curvature,ts_autocorr_lag1,ts_mean_change,ts_std_change,ts_max_jump,ts_g_minus_r,ts_r_minus_i,ts_color_variability,ts_duration,ts_mean_cadence,ts_cadence_std,ts_early_late_ratio,ts_early_std,ts_late_std,ts_stetson_index,ts_powerlaw_slope,ts_powerlaw_r2,ts_decay_deviation,ts_tde_fit_mse,ts_color_tde_dist,object_id
457.6993000000002,796.5725999999995,0.5745857869755282,10,5.546561573428443,-0.0015159524420896183,0.010851143169306634,-1.4989340660501195e-05,0.7005852049517993,0.002803795146979482,4.350290835851667,27.177084316115327,-1.8775876765010477,-1.1534734315233532,3.084651923413708,1254.2718999999997,19.597998437499996,43.30894693405032,0.11141994704203287,2.4036415350064937,7.375343408092627,0.7086274996825198,-1.638114034854845,0.791444179180648,0.03188596514515485,0.24435676143667961,1.7775876765010477,Dornhoth_fervain_onodrim
1558.5093999999954,803.6466,1.9392969255479038,17,3.0462674372300613,0.0002610333152088632,0.016692127979122708,-6.240941333041537e-07,0.5913269971354457,0.02273071171827599,1.3210672299619086,6.368738828993299,-0.09537645090334279,-0.07681855918354236,0.3138693134952081,2362.1559999999954,14.22985542168672,32.17095387230629,0.10751317909851914,0.6483924169427492,1.9062950743458629,0.5866669774557702,-0.7245195519830031,0.4566288431557259,0.9454804480169968,0.5653833590702759,0.004623549096657215,Dornhoth_galadh_ylf
733.157100000004,472.86469999999827,1.5504584810315127,9,4.941804808218627,0.0032596812716418756,0.04776942839517448,-2.4626027778465456e-05,0.5814173282488495,0.568241886882097,4.688282415658979,13.498084984914735,-1.239934131696344,-2.0384184080115135,0.564135318814937,1206.0218000000023,35.471229411764774,77.41119020440182,1.8079584841051977,6.92150141766173,2.8416533531639256,0.5128615123146839,-0.5501942770532833,0.2854419977200165,1.1198057229467167,0.3939931409475414,1.1399341316963438,Elrim_melethril_thul
2735.2549,123.15799999999581,22.209313872480507,73,2.320634318249145,0.00020405201817818628,0.03948673435202134,-3.718451179850045e-07,0.24684155936509228,0.0003048779474598541,1.0716416140505711,8.110541417146246,-0.15713114592192595,-0.008178067251791488,0.17434088779285656,2858.4128999999957,3.5864653701380123,13.74691804596374,0.5725874726931454,0.7700089543217269,0.9532942375024639,0.247057702511465,-0.39245880151598167,0.1174754876270276,1.2775411984840184,0.3036755145087204,0.05713114592192595,Ithil_tobas_rodwen
1115.5113000000056,1086.7952000000005,1.0264227241119375,13,2.356022610035146,-0.0004361347170797221,0.060210351508729,-1.2600270595491467e-06,0.6119086319608518,0.005213666361237969,1.1081798791514217,5.255016564653181,-0.18168705249594777,-0.18359137763291902,0.27572440883460114,2202.306500000006,17.205519531250047,46.107888112156516,-9.465767565828111,1.0408289683385987,1.3599914068001535,0.6161977577530601,-0.25527413633809354,0.3221960559304426,1.4147258636619064,1.2859526672742956,0.08168705249594777,Mirion_adar_Druadan
1981.4159,17.48309999999765,113.33314839294991,14,2.3188082265005083,0.00042279161664305785,0.05057131278915171,-3.430442942059149e-07,0.24971687546188132,0.02012757880513225,1.516802147807954,9.97823796522317,-0.11181369485378756,-0.2449805430870058,0.19647956767615465,1998.8989999999976,16.939822033898285,38.630382800551544,0.9654801221348753,1.0898767915172458,1.3681053921650008,0.2496774675931565,0.11712012565169042,0.017091608706377524,1.7871201256516904,0.12116165497026891,0.011813694853787554,Mirion_lalaith_neledh
741.564999999995,874.0636000000013,0.8484107924364841,14,1.7544837590469329,0.00011332814897219653,0.005541767816642359,-8.635584775960395e-07,0.37224012091366543,0.0020642164442446044,0.8102436397241414,3.04317630040265,-0.24287979053232978,-0.09874186378607264,0.2494087778066349,1615.6285999999964,11.792909489051068,35.35801266345073,1.3246223188147457,0.9062180355838244,0.46166053789482453,0.37480329591802747,-0.21251780200137332,0.12192372602309812,1.4574821979986265,1.305769926447941,0.14287979053232977,Rochirrim_lebdas_pethron
1469.9090999999971,0.0,146990909.9999997,16,2.429523252272559,0.0020437322503536145,0.10100948382225439,1.8051708003366444e-06,0.8327486073471404,0.08623938806636079,1.4194340490455641,5.141544346669434,-1.292926206448491,0.6773178110334888,0.8390149232154618,1469.9090999999971,13.737468224299038,33.55150414762324,1.1639034173486504,1.9996947914298866,2.8899745972464483,0.8029073958366669,0.0,0.0,99.0,99.0,1.192926206448491,acharn_lend_Mithrim
1362.3215000000055,1104.1037999999971,1.2338708440830477,23,1.8964342199972415,0.0001124841230754026,0.010936040638135176,9.652316707668022e-08,0.06651457460865592,0.0037391201682372825,1.0463411380311465,4.444801164065892,-0.6133959143410959,0.6173548603746606,0.24404202394870556,2466.4253000000026,15.319411801242252,39.82690994439978,-0.23255296267855013,0.8273268837020235,0.6699566419650139,0.06685497130971256,1.2138111249907655,0.1449478408485091,2.8838111249907654,0.49555451488064767,0.5133959143410959,achas_iar_gaur
2830.316500000001,0.0,283031650.00000006,9,1.8382633409964795,0.00039468226840808345,0.1425825497811987,-3.4359603446900854e-07,0.5724156858446197,0.022454250641232923,0.8292832252923104,3.356954631985481,-0.3250575713115786,0.0682939865181148,0.3038744904966974,2830.316500000001,27.748200980392166,58.29701428503439,0.0664215425289088,0.5791489803674456,0.9497455832755077,0.556266845594374,0.0,0.0,99.0,99.0,0.22505757131157858,aduial_nur_luith
1816.2271000000037,647.8441999999995,2.80349360535306,26,2.6275072055830853,0.0019317262091988838,0.4173177925479972,1.9039693694387291e-07,0.637757593785037,0.014666346406665714,1.7314868791804603,6.275211446048212,0.43369418381268676,-0.2776102053453122,0.7986611520255087,2464.0713000000032,17.72713165467628,31.529191923226904,-0.8463233285285733,1.3302345475129291,1.5383213622067635,0.64106678803786,-0.3995656510701722,0.04956323643565629,1.2704343489298278,0.2440149399546931,0.5336941838126867,amath_gwador_helegnen
444.96340000000055,2128.0858000000007,0.2090909106715017,10,7.5684597619193426,-0.004620063819089916,0.20886614836332784,-3.591499577042694e-08,0.9080446023832229,0.005235609630151284,3.6412840390016754,23.75671364070504,-0.409915887921899,1.694680152029815,4.846087362096715,2573.0492000000013,23.82452962962964,52.615522664058894,-0.5330232185729291,10.818000498420655,1.4002490575363016,0.9157179020954891,-0.5929593253631588,0.5624480536662823,1.0770406746368413,0.5658487072573359,0.30991588792189895,amlug_loss_ang
