gp_g_length_scale,gp_g_amplitude,gp_g_noise,gp_g_log_likelihood,gp_r_length_scale,gp_r_amplitude,gp_r_noise,gp_r_log_likelihood,object_id
135.77831253209985,1.365283332140363,0.04371555755207898,-7.403702348243471,15.8761872562915,0.9432706187804302,0.010000000000000004,-20.497856872758152,Dornhoth_fervain_onodrim
18.85051400807893,0.9403258052092893,0.04644141772070389,-21.016318001857186,23.760977920944526,0.742654676752983,0.058549376858731045,-36.68862120599329,Dornhoth_galadh_ylf
64.31658507705444,0.8473758149065946,0.05215692355679955,-8.560871729944896,90.12403217044833,1.1919010108318946,0.02020797338157715,-5.356466733370134,Elrim_melethril_thul
146.82632084776534,0.7001641554241838,0.22214099810226956,-118.60655556149936,157.03195166285917,0.7122047783803852,0.1828311692011411,-116.6807512546369,Ithil_tobas_rodwen
239.93558958287437,0.8841695774320336,0.036397187970542734,-9.571421726932202,145.74142174713515,1.1717928146628305,0.04774784813189458,-22.288654301952107,Mirion_adar_Druadan
157.1806152418541,1.0535149932991736,0.05231525846380339,-13.137177924493704,259.2251997427353,1.2649035759896825,0.13783649563756745,-28.61961023661365,Mirion_lalaith_neledh
15.151987791932129,1.079804566239479,0.010000000000000004,-20.572867849654983,30.2129236426129,0.838659471509483,0.08359172519914874,-29.359098535936162,Rochirrim_lebdas_pethron
184.98965733860385,1.4714678718190783,0.010000000000000004,-3.990057213370836,167.79117777427558,1.6924850343381348,0.010000000000000004,-5.987034148070791,acharn_lend_Mithrim
3.837629364438299,0.9663617616308647,0.033466598324042765,-17.02536893463342,35.566185247503455,1.113479637715767,0.16098889538854838,-49.470935710106275,achas_iar_gaur
289.14985199212276,1.6778165833743517,0.010000000000000004,-6.024131511338418,401.23379925851077,0.8799385850495992,0.11247489327333811,-19.77586123107051,aduial_nur_luith
499.99999999999983,1.059491443011092,0.010000000000000004,-4.536418839359126,221.51295424337624,1.01483540489547,0.010000000000000004,-10.152785360780229,amath_gwador_helegnen
72.21853163004678,1.3020498986550675,0.010000000000000004,-14.758795480778467,18.90084659655759,0.7627171144274302,0.010000000000000004,-32.791273713253986,amlug_loss_ang
144.9125539670518,0.6494249130594574,0.2971029039011553,-8.797295190442682,35.68377587019865,0.659287020835617,0.06747762121648926,-28.963058717605474,amon_imloth_luin
28.132924542012454,1.0547326581453258,0.010000000000000004,-16.67720370954764,24.872538048879992,1.3855350673225721,0.010000000000000004,-41.30376321328585,andrann_puig_fern
393.82445389591857,0.46264888733638704,0.5028148385005493,-16.82138411378972,166.1730190761828,0.8693470680168444,0.023553542364871265,-16.037027150858922,ang_cugu_harad
57.611803640482535,1.2290411170385735,0.010000000000000004,-14.75247610155109,105.2485167469533,1.906596805128325,0.042545471983237396,-19.3658627332414,ang_neledh_aith
499.99999999999983,1.1868667846800336,0.0664155817581018,-8.976036455664845,294.7295824606647,1.1520248599232292,0.06453561405143778,-18.82824595392275,angos_rusc_curunir
499.99999999999983,1.9588280211601856,0.010000000000000004,-4.767790897864526,499.99999999999983,1.9617414371936097,0.010000000000000004,0.6665780550768527,annon_adab_lossen
20.71711642717078,0.6067298530470262,0.05921427325137401,-84.62615043683131,36.85601416135253,2.0546514313877435,0.04652239560461493,-97.86146822132531,araf_hub_faun
17.840810324516,1.065062733365612,0.010000000000000004,-16.464243167074596,21.201850856654055,0.8381396552561222,0.010000000000000004,-43.3098471413423,aras_ryn_manadh
70.84047651570177,1.104274718220648,0.010000000000000004,-8.422928520117704,394.23014185543525,0.8296075125436523,0.039569695874184505,-7.946126954942702,badhor_graw_aiglos
499.99999999999983,0.9231587906874925,0.010000000000000004,-3.269850295348366,499.99999999999983,0.6287989544613055,0.022569031822918993,-1.2459843497324172,badhor_magol_merilin
499.99999999999983,0.942368046447274,0.0486412322732563,-9.10093830433561,372.3788108932035,1.4796036545361069,0.04237965053926949,-15.08824994226364,badhor_onodrim_alagos
33.67610116182315,1.3604322175369863,0.010000000000000004,-16.736262020592847,25.88762086834876,0.900280205470174,0.01756317035008745,-31.640708806702982,baneth_pilin_tachol
254.9788233748999,0.9554906284489734,0.06581235867422436,-12.9752753199219,191.67218735442395,1.308131243473944,0.0931008955316518,-26.548925667398997,bragol_bronwe_lagor
2.756769502950674,0.9678656801777854,0.010000000000000004,-22.22578989075869,106.48197049709648,0.8644354749150333,0.25583462545406166,-33.06141051461573,bragol_nothrim_gas
51.33287613679644,1.4587783709869695,0.045579831910142414,-16.677297145720605,87.2819675449702,2.6706176133690978,0.0363022860732334,-29.786138267610518,celair_aerlinn_aes
7.373045296153887,0.0010000000000000002,0.9971268411549925,-18.447391820234373,22.745459524247607,0.6736063401765925,0.044871236037300616,-35.44378876607003,cirion_ira_Ithil
24.18766446245191,1.2585703847296366,0.01723122462202967,-19.31310327216653,25.567869957675935,0.7585597205105902,0.05149763668885453,-32.33136744714488,corch_faun_min
211.68939402602754,0.8619168677023276,0.012221294544784957,-8.460194340580614,307.0944090036538,0.7082702030791304,0.010000000000000004,11.466005282418333,corf_Mirion_toll
48.7876807795129,0.6997712796315513,0.20140940849950295,-22.588025795830777,229.74973392360303,0.676163348278241,0.2579115537046284,-44.08760010227992,cuin_haudh_cenedril
35.75487583017429,0.7853266533701637,0.010000000000000004,-8.668647005248634,23.559354369632644,0.9877501317456417,0.02950385642754634,-22.134722685406928,cuin_law_amon
1.0,0.8299170026424865,0.17008298428390586,-15.608323865251528,277.4337200247774,1.386875394485492,0.07748626701932028,-14.016485371421686,dam_corch_agar
316.6910484948288,1.3848011007020034,0.021017035415224934,-8.438962263538443,82.46189213387271,1.1932336618530808,0.02028680938664661,-25.20970272715889,dirnaith_achas_noroth
32.291090120209425,0.9278410218530853,0.010000000000000004,-14.127235676203231,81.5063041217419,0.7770669636996831,0.044610465802707874,-25.052607518626587,drafn_araf_ryn
213.18164657865532,1.8509281307441334,0.016993640617193603,-8.795675350381465,30.07684844345229,0.8376746807917529,0.01597616898835827,-26.195617268268222,eilian_pilin_fang
14.807536910331725,0.6447779057429455,0.010000000000000004,-16.79778954641277,17.73958823675893,0.8057500940148784,0.01742126812254418,-38.14665949145201,eilian_pod_firiel
74.75582266029626,0.7253743171315891,0.010000000000000004,-9.561758323217902,92.28344980407704,0.8228615196085138,0.14712103429858747,-38.91866308535239,elu_rusc_nath
17.376593052489767,1.0069160966336805,0.010000000000000004,-25.481335665885645,19.95928398436805,1.0327077223814827,0.010000000000000004,-41.834233834816075,elvellon_fast_annon
240.48445605517102,1.749593383642045,0.014926076374429617,-10.199031587042056,499.99999999999983,0.9434911230055838,0.04871055224458794,-12.158100724307175,ennorath_guldur_aear
15.495408054007415,0.9835880123740608,0.010000000000000004,-10.27589377472754,29.766612056607265,2.148317245071739,0.010000000000000004,-18.722658978926184,erchion_ungol_aduial
113.7205389672178,0.9878022673426027,0.021596776266607682,-10.628915805278929,233.70585202486845,0.7702692620113023,0.04798662009561765,-20.086555473999844,espalass_melethron_ungol
154.95809431248293,0.7534123210806809,0.019041754683409257,-10.166039585005722,218.8221685799998,0.8752954495422878,0.061398798090322074,-22.978080470486336,espalass_nestad_hul
28.258004744246907,0.9079528801453526,0.010000000000000004,-13.09057143964927,19.004745989984848,0.7461119884826288,0.03251145401792302,-33.21705040820448,fae_haeron_merilin
30.40613608467508,1.4187703285871895,0.010000000000000004,-10.782972963266264,24.556604281728944,0.8262196592672924,0.010000000000000004,-12.771152534633682,fang_ira_nell
8.55808129255221,1.071206656843053,0.010000000000000004,-20.68319372161802,216.0597577014249,0.5975122231977208,0.04866994910049505,-14.681860822140532,fast_ang_lebenedh
284.8888927504609,0.8794383364256836,0.010000000000000004,-7.034179875926087,499.99999999999983,1.2291895901371277,0.019500542013422044,-7.284914095749539,fast_celeb_bregedur
78.81695148717532,1.149097106426379,0.10511216948719766,-16.940381118302614,499.99999999999983,0.7977290775421946,0.09453293862838444,-24.564258498351936,firiel_lend_mithril
499.99999999999983,1.018014237320765,0.06709408184181351,-9.898504568817074,440.3243365152082,0.8059764443503926,0.02617845060374905,-1.4214054619523857,fuin_bragol_talraph
179.26477632533465,1.096464527360475,0.013748300145950071,-7.279277371502694,216.22635908702344,1.1580088285624013,0.04708842845183322,-18.43413754638337,galad_thangail_pethron
360.22001687561715,0.9981484674574258,0.20292573659531554,-13.91651879728352,26.10619271752195,0.95352003164137,0.010000000000000004,-33.01475510561625,gas_cair_gondrath
30.936384346461857,1.237110971408186,0.010000000000000004,-21.069993259062638,33.70551521310261,0.6578952045782357,0.010000000000000004,-19.228528015754527,gas_glaur_daen
391.9016913577715,1.3616734958501917,0.010000000000000004,-3.2257580697813797,499.99999999999983,1.8580995894959242,0.012396790058747165,-5.1200488856702675,gaurwaith_Ithil_rhach
17.251043474584236,0.7135627962972599,0.10537327871670783,-127.02035568422664,22.692991771380992,0.7023957427629877,0.05080835599809447,-106.6120154479688,gli_lembas_galadhrim
195.01433694753263,0.2924494361686253,0.6959239013113405,-16.395982302838437,45.24633064464801,0.6602552609871725,0.19967984923646706,-33.601806158337084,gond_aduial_suil
15.926695014786576,0.6835760396036642,0.010000000000000004,-12.597896101130555,21.94388240888567,0.8530882354130683,0.04445244836429006,-31.00677189634377,gond_pent_Dornhoth
442.8227665618188,1.1511985930757784,0.03343887505702311,-11.10525288441322,394.3995286898756,1.5855387094407816,0.10472395870835004,-28.415419957704117,gondrath_saer_rach
499.99999999999983,0.9655584211584404,0.012038817352422003,-2.611931005003475,213.86846906558762,0.8059748264652633,0.011999114576463153,-1.8238450920525828,graw_heledir_lunt
121.55947686945672,0.9926509207588635,0.010000000000000004,-12.600128054613018,427.0492859528191,1.2802063716882268,0.04237147008797614,-13.086279031300258,graw_idhren_narthan
107.4242854641305,0.9513975070074248,0.010000000000000004,-7.377577658773095,116.4011480703042,0.8072146348821394,0.014109558438972535,-6.836794527790293,gul_braig_baug
46.70660856337817,1.0835101972371795,0.010000000000000004,-14.680612405944192,78.38927961506566,1.2954896053141722,0.02444485414986138,-17.16195251950994,gwador_thurin_hal
53.64749753271537,0.11989155008128101,0.8895877436067846,-250.1050896315328,29.64264853509302,1.2903132510131199,0.4135868615211517,-273.9268921679407,gwathui_adan_barad
499.99999999999983,0.7534495944508744,0.010000000000000004,-3.1473536469192656,499.99999999999983,0.7834312723435729,0.010000000000000004,10.80901373648057,gwilwileth_aegas_ah
221.9750098736957,0.6817999688120694,0.043188902114321484,-11.949783603909633,188.69979817564916,0.7496791168692882,0.16841180878928796,-38.6441851565684,gwilwileth_ungol_aegas
11.678310142176299,0.7603493944975606,0.21256800329232825,-21.528905835792003,142.53561000097264,0.37746640117153285,0.7038210843598575,-51.249377730978196,hand_gwathui_alae
349.3048767209555,0.9092100604286617,0.010000000000000004,-8.37199515493737,499.99999999999983,0.8640095668948933,0.025954856054256077,-9.617761357320916,hand_parf_gwathui
53.84185336540543,0.7936256223614094,0.010000000000000004,-11.643447849598793,49.59700784122007,0.7829118141794796,0.010000000000000004,-19.877888982627418,helegnen_luith_raug
375.6875700706814,0.7379356615934188,0.010000000000000004,-3.617965453425702,499.99999999999983,0.7876590341966758,0.016082114413768393,-2.5372621933873987,helegnen_tathar_hend
10.470682102961781,0.9730494610987901,0.010000000000000004,-15.099123127843432,16.920704038331145,0.8875403567141353,0.05671420889950906,-25.44888435494095,hervess_calad_firiel
100.67705276776994,1.3838060421714011,0.050443821211551824,-8.389541009390413,356.65031704663363,3.0959220880650222,0.10219179345913504,-13.341625223359431,hervess_hend_lam
17.027440869798838,0.7050740858945654,0.010000000000000004,-14.32347565789486,23.86982399368256,0.6087947209995535,0.010000000000000004,-26.35090507434408,hud_fast_hend
190.23008654212163,0.7941787947547286,0.21089708415332054,-19.680678166784606,37.82437768920703,0.6314790628537256,0.041384196732689116,-36.94491884110817,imrad_achas_glamor
29.75655021590954,1.1534226850264868,0.12134299590452005,-143.52651677976115,31.480147030255264,1.318050691557536,0.048358004963733506,-115.9476605174095,imrad_nothrim_Sindarin
0.0,0.0,0.0,0.0,21.641997999235553,0.5701645744889967,0.010000000000000004,-27.86267130621724,ingem_hub_lembas
2.2359470583453485,0.9444550769759348,0.055545630675133906,-15.608323880329095,281.942210786082,1.1257532316808343,0.10913679416045619,-27.18233139578714,ingem_lost_acharn
26.896897542651153,1.2578835704684472,0.010000000000000004,-21.058617726603813,12.356355839958388,0.9796614474948251,0.010000000000000004,-45.88613610718679,ist_acharn_pendrath
89.44517792277574,1.3722287947147624,0.010000000000000004,-10.758722548381442,21.98881664574713,0.44560002529858006,0.033957438283708494,-27.817627677398526,lagor_narthan_mindon
40.14441532642182,1.1098721449887057,0.010000000000000004,-18.141008824907267,88.3299455082175,1.1441461044021886,0.09817687734060807,-29.434035760814872,lang_lalaith_meldir
225.2210649843424,0.9126215258750627,0.012125678424679015,-8.552082259092659,188.85875715141154,0.7798897436168142,0.029103749409898745,-15.550114856362157,law_minuial_cabor
34.754804981157235,0.9659573178215923,0.010000000000000004,-6.892526337960078,43.42220719613658,1.267206065947751,0.047926111595799153,-28.477644526066825,lebdas_adab_aglareb
27.148085135810824,0.42763585974044604,0.3754897610849093,-30.163959335212446,19.473256434741764,0.5862858052454,0.0661374938648288,-44.27262416286077,limlug_mindon_iar
347.62851557870414,0.9517893117171279,0.09543997534168812,-10.041769233206296,189.28951822508057,0.9961748756892147,0.18169154946884547,-20.17532275261091,limlug_pess_gwend
1.0,0.0010000000000000002,0.9990187322274132,-12.770488946805386,26.0704018582885,0.6626329133896284,0.010000000000000004,-24.121932241333262,lobor_mithren_fang
41.78649150799472,1.0157187646842587,0.10086566049286855,-16.552064778275373,92.41991767797361,1.88178885166578,0.04841896387673005,-30.624451060921622,lossen_pess_duin
104.01853679105403,1.540990544648526,0.010000000000000004,-13.399218958205497,32.0384676571025,0.7362895070255652,0.010000000000000004,-28.546923409282876,lost_ungol_draug
499.99999999999983,0.8464451099309387,0.04080802207227722,-13.147991204698897,499.99999999999983,0.5931099702387491,0.019139609284883292,-0.6635962825255817,luith_gobennas_ang
163.2002024690451,0.7291154184782279,0.22291772631476434,-14.548208018175345,113.30740071366841,1.299275979746304,0.07912108035130039,-30.735577527424425,luith_saig_aranarth
334.1310454689803,0.8073033000043831,0.010000000000000004,-0.8771337374271351,198.77121264177592,0.9687009165132496,0.010000000000000004,5.991473321134563,luithien_mindon_eirien
499.99999999999983,1.101735791751401,0.07018077944396117,-9.45576004706871,93.86712403713467,1.1681684056942463,0.010000000000000004,-13.239889881444487,maethor_meldir_rhosc
56.32997544916762,0.9235347221585097,0.05248418331736665,-16.664400908913443,56.969820120475916,0.7550165916318783,0.08766147743425257,-27.2334359201546,magor_elvellon_caras
499.99999999999983,1.631399143972348,0.04757945075908841,-7.594399416886403,452.9619229959316,1.0125643709999568,0.04932905371781003,-9.616527654135925,malad_saer_balrog
499.99999999999983,0.7847971053875629,0.05589607903324707,-9.45477793466717,499.99999999999983,1.2760515961494692,0.08268754373812567,-22.428472735729486,manadh_gaurwaith_lalaith
44.596990177552925,1.3389689265326168,0.010000000000000004,-22.13987400159696,44.13046249748125,0.6808829422859367,0.010000000000000004,-21.322244416720483,melethron_panas_aeglir
329.2137909373562,0.9989271754125141,0.04897958401401002,-9.715766434566625,109.63563414710623,0.8744948140915949,0.010054337807805054,-9.731195573586017,mereth_aiglos_ram
31.64365432028165,1.1604510137119064,0.010000000000000004,-21.97280642522974,39.60218668114768,1.3498492985878126,0.03224413662411381,-36.710953751709326,mindon_helegnen_galad
17.420394486043282,1.0795403225977966,0.010000000000000004,-24.83484833977822,20.991252631967154,0.5679064966965831,0.015655063231199137,-35.826826464565166,mithril_suil_cugu
418.72300185864583,0.7239561349865384,0.010000000000000004,-5.589783578804774,414.8626895742381,0.8201301587926084,0.01328968594387947,-4.517551750471512,myril_thurin_ist
472.92703209556294,1.7839547325016032,0.010000000000000004,-5.231142666015257,216.69908144921106,0.9339788208934093,0.010000000000000004,-3.0512594910297253,nadhras_pethron_ulug
3.36714784414857,0.9693720118136477,0.0789520250589382,-29.469322164771,41.149533184549874,0.6584543766868574,0.09860981613030625,-33.435566091093705,narthan_cugu_mir
179.66168371429924,0.98884205742501,0.023354322724139846,-9.446767283589828,213.19454385216883,0.8844700750247663,0.04777294579874185,-17.59933724579853,neledh_eglan_gwaloth
163.47512574948846,1.1278236450152757,0.017164010889032705,-14.740746736775977,47.56149819285276,1.2809580200982753,0.01466203668268772,-38.14058642569147,nestad_agarwaen_saer
34.96531593147267,1.2729824893350965,0.018785554287119834,-17.34029032589892,56.43509079480766,0.8889127179733147,0.08108295477852631,-36.86527915477696,nimbrethil_adab_maethor
29.15125782757003,0.41124521235104844,0.544681420397994,-19.36841046174345,13.488889886832924,0.6180256594030538,0.08331920238824624,-41.55039731139127,nur_nidh_fuin
442.2446895519531,2.127012287937348,0.05964249396260647,-16.290015274624707,287.09592133322946,0.9521144678627537,0.04989003098391783,-17.442000798965758,ogol_saig_adab
28.511688968857968,0.7102678527702748,0.0137753432109956,-15.65642703396,57.820908486413934,0.7567714652608379,0.07354971305284053,-31.156969754038872,onodrim_hervess_firion
45.86583108704298,0.0010000000000000002,0.9990165591552138,-15.608344696685965,498.30183295499137,1.1577234923267463,0.06898396750763125,-18.951589121445167,paich_Mirion_aeruil
312.39484001026455,1.0774127127869582,0.062209913857562124,-9.390554043063704,481.9597285413607,1.1382186800760354,0.08089207131806414,-19.67804846103903,paich_erchion_ablad
22.133603613337787,1.1464867002526118,0.058769104990297874,-26.176906999611944,14.908220474613746,0.6782781276122416,0.024261524469104827,-37.60933596743329,paich_graw_haradrim
22.903017189266645,1.0531373095773648,0.010000000000000004,-21.01648891373201,23.54517752800629,0.7514518684048503,0.025923664346079647,-32.588343741161836,panas_lalaith_bronwe
0.0,0.0,0.0,0.0,121.22181193628721,0.9430027710819436,0.12464566287011866,-20.482332523096566,parf_per_ruith
113.01213985810988,1.3918095218720647,0.010000000000000004,-10.287277520920838,112.15131423445266,1.294929260698289,0.03180477184515263,-9.877338357124344,pendrath_Gwathuirim_Elrim
128.19114428085325,0.9394112750498852,0.01615846629615201,-4.7972627184830925,59.57872486990352,1.1916824677457172,0.014314499283450943,-15.911623963941988,pent_agor_bronwe
211.51110555126203,1.2002270293396802,0.06691374560044486,-9.678043168863315,158.74696330579553,1.1548224109383634,0.07257942103896348,-27.3220212466128,per_hwiniol_nimbrethil
499.99999999999983,1.1644024288243906,0.016499472258377883,-8.855009809816313,499.99999999999983,1.0908051645921382,0.03172206249698027,-10.832675593529878,perian_gwend_gwilwileth
71.0688132164325,0.7544415980962144,0.19818222821380863,-12.718984451756699,85.88483895916313,2.7078988246629523,0.010000000000000004,-17.46386581831984,perian_mir_balrog
51.95629505540484,0.9288814535064667,0.010000000000000004,-15.905882119759664,63.64261231949899,0.7782881690070566,0.02644511720890552,-22.497713453981277,pethron_corf_menel
51.350237280867894,0.7433969029099189,0.08777660934829051,-16.386744051939974,33.65771277115995,1.2641869980987506,0.025237038247895322,-33.40654755890603,raef_hud_baug
17.398808566699856,1.0597782577157664,0.010000000000000004,-10.602942035492422,11.87400607701724,1.1657443441017412,0.010000000000000004,-41.87446223163448,ram_thavron_rusc
